scenario,model_path,dataset,degradation,level,level_order,run,imgsz,device,elapsed_seconds,precision,recall,mAP50,mAP50_95,fitness,preprocess_ms,inference_ms,postprocess_ms,total_ms,fps,python_version,torch_version,cuda_available,gpu_name,device_requested
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,motion_blur_heavy,motion_blur,heavy,3,2,640,0,8.310067176818848,0.6807838867983227,0.49381623750244225,0.5214984470712496,0.372392690642781,0.372392690642781,1.1602849505878285,3.424187357842425,0.314722024093893,4.8991943325241465,204.1151936679318,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,motion_blur_heavy,motion_blur,heavy,3,3,640,0,9.440054893493652,0.6807838867983227,0.49381623750244225,0.5214984470712496,0.372392690642781,0.372392690642781,1.2339863686745038,4.150492761423759,0.3322880819307255,5.716767212028988,174.92403711941267,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,gaussian_blur_light,gaussian_blur,light,1,1,640,0,9.768184900283813,0.9111316364542188,0.8496529487895471,0.9183375572963551,0.78683025893107,0.78683025893107,1.2821349445644101,4.264915096387469,0.33825840841544336,5.885308449367322,169.9146287069289,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,gaussian_blur_light,gaussian_blur,light,1,2,640,0,8.14881682395935,0.9111316364542188,0.8496529487895471,0.9183375572963551,0.78683025893107,0.78683025893107,1.1539017554373074,3.416739574705465,0.3104327445835663,4.881074074726339,204.87294080986996,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,gaussian_blur_light,gaussian_blur,light,1,3,640,0,9.801796674728394,0.9111316364542188,0.8496529487895471,0.9183375572963551,0.78683025893107,0.78683025893107,1.2730755795139457,4.3397950469844515,0.330085863871833,5.94295649037023,168.26641783771544,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,gaussian_blur_medium,gaussian_blur,medium,2,1,640,0,9.556095600128174,0.8851604328572649,0.8277690110699493,0.8903329101751702,0.7480057530889146,0.7480057530889146,1.2327457771285284,4.160638645785786,0.33785651806732836,5.7312409409816425,174.48228233599977,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,gaussian_blur_medium,gaussian_blur,medium,2,2,640,0,8.016539812088013,0.8851604328572649,0.8277690110699493,0.8903329101751702,0.7480057530889146,0.7480057530889146,1.1460983361374306,3.384305597594366,0.3065863337538013,4.836990267485598,206.74013068044226,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,gaussian_blur_medium,gaussian_blur,medium,2,3,640,0,9.719171047210693,0.8851604328572649,0.8277690110699493,0.8903329101751702,0.7480057530889146,0.7480057530889146,1.3050913999904878,4.298653309639581,0.3406090397680622,5.9443537493981315,168.22686572131587,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,gaussian_blur_heavy,gaussian_blur,heavy,3,1,640,0,8.8553626537323,0.9045575585741988,0.7456976377342096,0.8870791824205587,0.7248181987787783,0.7248181987787783,1.221106444588357,3.7616415819114533,0.32530652890864625,5.308054555408456,188.3929393644014,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,gaussian_blur_heavy,gaussian_blur,heavy,3,2,640,0,9.090914726257324,0.9045575585741988,0.7456976377342096,0.8870791824205587,0.7248181987787783,0.7248181987787783,1.2125816144460653,3.908884065067359,0.33155043495874026,5.453016114472164,183.38475056877712,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,gaussian_blur_heavy,gaussian_blur,heavy,3,3,640,0,9.88602590560913,0.9045575585741988,0.7456976377342096,0.8870791824205587,0.7248181987787783,0.7248181987787783,1.3021319807314766,4.354750783137666,0.34228335540451166,5.999166119273654,166.68983323986944,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,jpeg_compression_light,jpeg_compression,light,1,1,640,0,8.452656269073486,0.8729381786881008,0.8975638762461614,0.9344103520410754,0.7952145538510431,0.7952145538510431,1.1952201228959016,3.5288281072361456,0.3131120686714028,5.0371602988034505,198.52455365328447,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,jpeg_compression_light,jpeg_compression,light,1,2,640,0,9.823334455490112,0.8729381786881008,0.8975638762461614,0.9344103520410754,0.7952145538510431,0.7952145538510431,1.3000548867590207,4.288851159041101,0.3417579795484882,5.9306640253486105,168.61518300916043,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,jpeg_compression_light,jpeg_compression,light,1,3,640,0,9.962336778640747,0.8729381786881008,0.8975638762461614,0.9344103520410754,0.7952145538510431,0.7952145538510431,1.301038980729945,4.343930325310531,0.33873329877393865,5.983702604814415,167.12060509080317,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,jpeg_compression_medium,jpeg_compression,medium,2,1,640,0,8.347095727920532,0.8707140569750392,0.8522574775721816,0.9083748763111517,0.7699517482344933,0.7699517482344933,1.2074172289178833,3.4611331963908496,0.3172856494036597,4.985836074712393,200.5681665050901,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,jpeg_compression_medium,jpeg_compression,medium,2,2,640,0,10.227850914001465,0.8707140569750392,0.8522574775721816,0.9083748763111517,0.7699517482344933,0.7699517482344933,1.3310161819072712,4.544543112042885,0.3438617626528297,6.219421056602986,160.78666983614622,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,jpeg_compression_medium,jpeg_compression,medium,2,3,640,0,9.940096378326416,0.8707140569750392,0.8522574775721816,0.9083748763111517,0.7699517482344933,0.7699517482344933,1.3056926047941388,4.358586849350586,0.33156065541421764,5.995840109558943,166.78229934879977,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,jpeg_compression_heavy,jpeg_compression,heavy,3,1,640,0,8.631762027740479,0.8888511745802176,0.8423088650259938,0.920816621002182,0.7670470607062715,0.7670470607062715,1.2151193566214387,3.6624110337174622,0.3286238674701897,5.20615425780909,192.0803630626248,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,jpeg_compression_heavy,jpeg_compression,heavy,3,2,640,0,10.439547777175903,0.8888511745802176,0.8423088650259938,0.920816621002182,0.7670470607062715,0.7670470607062715,1.3028642855211532,4.4468413277084995,0.35026846025317926,6.099974073482832,163.93512299455423,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,jpeg_compression_heavy,jpeg_compression,heavy,3,3,640,0,9.695069551467896,0.8888511745802176,0.8423088650259938,0.920816621002182,0.7670470607062715,0.7670470607062715,1.315102800005212,4.125649775922131,0.358345537373329,5.799098113300672,172.44060722242725,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,low_light_light,low_light,light,1,1,640,0,9.037511825561523,0.8713330186365799,0.8834321987481178,0.9344102707423176,0.7969907346365336,0.7969907346365336,1.21612181085448,3.815833492752567,0.3291428566297831,5.36109816023683,186.52894800863416,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,low_light_light,low_light,light,1,2,640,0,10.222476959228516,0.8713330186365799,0.8834321987481178,0.9344102707423176,0.7969907346365336,0.7969907346365336,1.3374852566275548,4.534365608434606,0.34094858190392957,6.21279944696609,160.95803647554277,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,low_light_light,low_light,light,1,3,640,0,9.417683124542236,0.8713330186365799,0.8834321987481178,0.9344102707423176,0.7969907346365336,0.7969907346365336,1.2662956216708297,4.077722321685487,0.35845731927549357,5.70247526263181,175.3624441920822,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,low_light_medium,low_light,medium,2,1,640,0,9.194463729858398,0.8626638400446858,0.8994504233176549,0.933442221253304,0.8022050375687061,0.8022050375687061,1.2818887168731339,3.948246356628578,0.3333185494114562,5.563453622913168,179.744465898212,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,low_light_medium,low_light,medium,2,2,640,0,10.180345058441162,0.8626638400446858,0.8994504233176549,0.933442221253304,0.8022050375687061,0.8022050375687061,1.3431871602503622,4.5067312168721845,0.34708620118487804,6.197004578307425,161.36828484853692,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,low_light_medium,low_light,medium,2,3,640,0,8.832624912261963,0.8626638400446858,0.8994504233176549,0.933442221253304,0.8022050375687061,0.8022050375687061,1.2490120253328698,3.7266847735068094,0.32982781565981684,5.305524614499496,188.48277459067756,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,low_light_heavy,low_light,heavy,3,1,640,0,9.643206357955933,0.8366387179945585,0.8299938487051532,0.9002848662126398,0.7644488161871125,0.7644488161871125,1.2912732012048227,4.215113277100555,0.31806703253490687,5.824453510840284,171.6899273277454,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,low_light_heavy,low_light,heavy,3,2,640,0,9.964825868606567,0.8366387179945585,0.8299938487051532,0.9002848662126398,0.7644488161871125,0.7644488161871125,1.3116398253183126,4.418260759015845,0.3170045879666858,6.046905172300844,165.37385183096904,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,low_light_heavy,low_light,heavy,3,3,640,0,8.911984920501709,0.8366387179945585,0.8299938487051532,0.9002848662126398,0.7644488161871125,0.7644488161871125,1.224563442170313,3.7932989674753843,0.34283666987706174,5.360699079522759,186.54283427694767,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,combined_light,combined,light,1,1,640,0,10.055857181549072,0.8179731363167645,0.8614344192967365,0.9021413829153113,0.7575501107005344,0.7575501107005344,1.3161203373619426,4.454525907211459,0.3336343795258088,6.104280624099211,163.81946728531452,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,combined_light,combined,light,1,2,640,0,10.24773097038269,0.8179731363167645,0.8614344192967365,0.9021413829153113,0.7575501107005344,0.7575501107005344,1.3421412505785297,4.471479642179255,0.3638571216864634,6.177478014444247,161.87835839509083,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,combined_light,combined,light,1,3,640,0,8.617570877075195,0.8179731363167645,0.8614344192967365,0.9021413829153113,0.7575501107005344,0.7575501107005344,1.2173392602409263,3.68758184822801,0.33228666627701936,5.237207774745955,190.9414411286189,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,combined_medium,combined,medium,2,1,640,0,10.192720413208008,0.7070219511570386,0.6390600007387984,0.7205195768217172,0.5475915817275469,0.5475915817275469,1.3247753036110619,4.5287936036457035,0.3569554132502754,6.21052432050704,161.01700088316503,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,combined_medium,combined,medium,2,2,640,0,10.145100355148315,0.7070219511570386,0.6390600007387984,0.7205195768217172,0.5475915817275469,0.5475915817275469,1.3052687903760363,4.534023334916304,0.3442724180709467,6.183564543363287,161.7190203138225,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,combined_medium,combined,medium,2,3,640,0,8.731640577316284,0.7070219511570386,0.6390600007387984,0.7205195768217172,0.5475915817275469,0.5475915817275469,1.2365045457691708,3.791995690341745,0.33098175060539614,5.359481986716312,186.58519656909746,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,combined_heavy,combined,heavy,3,1,640,0,10.01848030090332,0.43527105024138507,0.12212421930754608,0.12710274501117128,0.07292086991843218,0.07292086991843218,1.3558089963642332,4.5394990325409035,0.35069268312644813,6.246000712031585,160.10244732660914,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,combined_heavy,combined,heavy,3,2,640,0,9.67892336845398,0.43527105024138507,0.12212421930754608,0.12710274501117128,0.07292086991843218,0.07292086991843218,1.3311652469613375,4.178918053002048,0.34919698432805674,5.859280284291442,170.66942550622994,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_int8,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.engine,combined_heavy,combined,heavy,3,3,640,0,8.927612543106079,0.43527105024138507,0.12212421930754608,0.12710274501117128,0.07292086991843218,0.07292086991843218,1.2446156915615005,3.885538250600452,0.332358525283561,5.462512467445513,183.06594373186658,3.12.13,2.11.0+cu128,True,Tesla T4,0
